1 ; 31.12.2001 00:01 ; Перенос ; НеЗадано ; 0 ; 224 ; 162 ; -1 ; -1 ; 328 ; USD ; 0 ; USD ;   ; 
32464 ; 21.06.2025 00:02 ; Перенос ; НеЗадано ; 0 ; 972 ; 1114 ; -1 ; -1 ; 87.86 ; BYN ; 0 ;  ;   ; 
32466 ; 21.06.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 69.93 ; BYN ; 0 ;  ;   ; 
32465 ; 21.06.2025 00:04 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 9.29 ; BYN ; 0 ;  ;   ; 
32467 ; 21.06.2025 00:05 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 255 ; 199 ; 9.16 ; BYN ; 0 ;  ;   ; 
32468 ; 21.06.2025 00:06 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 30 ; BYN ; 0 ;  ;   ; картофель молодой по 4,5
32471 ; 21.06.2025 00:07 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 54.3 ; BYN ; 0 ;  ;   ; клубника по 21, помидоры
32469 ; 21.06.2025 00:08 ; Обмен ; НеЗадано ; 0 ; 857 ; 946 ; -1 ; -1 ; 30.46 ; USD ; 90 ; BYN ;   ; 
32470 ; 21.06.2025 00:09 ; Расход ; ПриложениеПродавца ; 0 ; 946 ; -1 ; 845 ; 256 ; 84.57 ; BYN ; 0 ;  ;   ; для рукоделия
32472 ; 23.06.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1104 ; -1 ; 249 ; 257 ; 28.95 ; BYN ; 0 ;  ;   ; Глеб ходил
32473 ; 23.06.2025 00:02 ; Перенос ; НеЗадано ; 0 ; 883 ; 783 ; -1 ; -1 ; 150 ; BYN ; 0 ;  ;   ; 
32474 ; 23.06.2025 00:03 ; Перенос ; НеЗадано ; 0 ; 783 ; 972 ; -1 ; -1 ; 150.00 ; BYN ; 0 ;  ;   ; 
32475 ; 23.06.2025 00:04 ; Расход ; БанкСписал ; 0 ; 947 ; -1 ; 267 ; 280 ; 28.38 ; BYN ; 0 ;  ;   ; 35722 - 35622 = 100 кВт оплачивал по номеру старого счетчика, обещали что перенесется на новый
32476 ; 23.06.2025 00:05 ; Расход ; КартаТерминал ; 0 ; 972 ; -1 ; 255 ; 256 ; 3.22 ; BYN ; 0 ;  ;   ; бинт для кваса
32478 ; 23.06.2025 00:06 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 100.24 ; BYN ; 0 ;  ;   ; 
32477 ; 23.06.2025 00:07 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 1.99 ; BYN ; 0 ;  ;   ; 
32479 ; 24.06.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1104 ; -1 ; 249 ; 257 ; 50.62 ; BYN ; 0 ;  ;   ; Глеб ходил
32480 ; 25.06.2025 00:01 ; Доход ; НеЗадано ; 0 ; 1091 ; -1 ; 443 ; 1008 ; 298 ; BYN ; 0 ;  ;   ; 
32481 ; 25.06.2025 00:02 ; Доход ; НеЗадано ; 0 ; 829 ; -1 ; 172 ; 1008 ; 100 ; USD ; 0 ;  ;   ; 
32482 ; 25.06.2025 00:03 ; Перенос ; НеЗадано ; 0 ; 1091 ; 878 ; -1 ; -1 ; 298 ; BYN ; 0 ;  ;   ; 
32483 ; 25.06.2025 00:04 ; Расход ; ПриложениеПродавца ; 0 ; 972 ; -1 ; 845 ; 446 ; 14.95 ; BYN ; 0 ;  ;   ; шпагат 2 рулона по 300 м со втулкой
32484 ; 25.06.2025 00:05 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 20.35 ; BYN ; 0 ;  ;   ; клубника, яблоки
32485 ; 25.06.2025 00:06 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 70.78 ; BYN ; 0 ;  ;   ; 
32486 ; 27.06.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 972 ; -1 ; 252 ; 256 ; 1.5 ; BYN ; 0 ;  ;   ; 
32487 ; 27.06.2025 00:02 ; Расход ; ПриложениеПродавца ; 0 ; 972 ; -1 ; 845 ; 256 ; 54.1 ; BYN ; 0 ;  ;   ; 
32493 ; 27.06.2025 00:03 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 118.5 ; BYN ; 0 ;  ;   ; 
32494 ; 27.06.2025 00:04 ; Доход ; НеЗадано ; 0 ; 883 ; -1 ; 242 ; 208 ; 987.13 ; BYN ; 0 ;  ;   ; 
32488 ; 28.06.2025 00:01 ; Расход ; ПриложениеПродавца ; 0 ; 972 ; -1 ; 845 ; 446 ; 29.67 ; BYN ; 0 ;  ;   ; бордосская 500мл и 5 актары
32489 ; 29.06.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 180 ; 257 ; 50.13 ; BYN ; 0 ;  ;   ; черешня
32490 ; 29.06.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 180 ; 257 ; 8.7 ; BYN ; 0 ;  ;   ; помидоры
32492 ; 29.06.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 878 ; -1 ; 824 ; 257 ; 66.00 ; BYN ; 0 ;  ;   ; 
32491 ; 29.06.2025 00:04 ; Расход ; КартаТерминал ; 1 ; 878 ; -1 ; 824 ; 256 ; 19.28 ; BYN ; 0 ;  ;   ; 
32499 ; 29.06.2025 00:05 ; Доход ; НеЗадано ; 0 ; 938 ; -1 ; 378 ; 208 ; 774.41 ; RUB ; 0 ;  ;   ; 
32500 ; 29.06.2025 00:06 ; Перенос ; НеЗадано ; 0 ; 938 ; 912 ; -1 ; -1 ; 774.41 ; RUB ; 0 ;  ;   ; 
32501 ; 29.06.2025 00:07 ; Доход ; НеЗадано ; 0 ; 1100 ; -1 ; 378 ; 208 ; 111.27 ; RUB ; 0 ;  ;   ; 
32495 ; 30.06.2025 00:01 ; Перенос ; НеЗадано ; 0 ; 883 ; 783 ; -1 ; -1 ; 600 ; BYN ; 0 ;  ;   ; 
32496 ; 30.06.2025 00:02 ; Перенос ; НеЗадано ; 0 ; 783 ; 878 ; -1 ; -1 ; 300 ; BYN ; 0 ;  ;   ; 
32497 ; 30.06.2025 00:03 ; Перенос ; НеЗадано ; 0 ; 783 ; 878 ; -1 ; -1 ; 300 ; BYN ; 0 ;  ;   ; 
32498 ; 30.06.2025 00:04 ; Доход ; НеЗадано ; 0 ; 879 ; -1 ; 339 ; 208 ; 15.09 ; USD ; 0 ;  ;   ; 
32502 ; 30.06.2025 00:05 ; Перенос ; НеЗадано ; 0 ; 912 ; 1100 ; -1 ; -1 ; 774.41 ; RUB ; 0 ;  ;   ; 
32503 ; 30.06.2025 00:06 ; Расход ; ПереводПоЕрип ; 0 ; 878 ; -1 ; 1090 ; 257 ; 28.96 ; BYN ; 0 ;  ;   ; Глеб ходил
32528 ; 30.06.2025 00:07 ; Доход ; НеЗадано ; 0 ; 947 ; -1 ; 246 ; 208 ; 0.09 ; BYN ; 0 ;  ;   ; 
32529 ; 30.06.2025 00:08 ; Доход ; НеЗадано ; 0 ; 947 ; -1 ; 246 ; 701 ; 0.99 ; BYN ; 0 ;  ;   ; 
32534 ; 30.06.2025 00:09 ; Доход ; НеЗадано ; 0 ; 946 ; -1 ; 246 ; 208 ; 0.17 ; BYN ; 0 ;  ;   ; 
32535 ; 30.06.2025 00:10 ; Доход ; НеЗадано ; 0 ; 946 ; -1 ; 246 ; 701 ; 2.07 ; BYN ; 0 ;  ;   ; 
32504 ; 01.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 114.52 ; BYN ; 0 ;  ;   ; 
32505 ; 01.07.2025 00:02 ; Доход ; НеЗадано ; 0 ; 954 ; -1 ; 242 ; 208 ; 31.19 ; BYN ; 0 ;  ;   ; 35,85 - налог
32506 ; 01.07.2025 00:03 ; Перенос ; НеЗадано ; 0 ; 954 ; 783 ; -1 ; -1 ; 31.19 ; BYN ; 0 ;  ;   ; 
32507 ; 01.07.2025 00:04 ; Перенос ; НеЗадано ; 0 ; 783 ; 1104 ; -1 ; -1 ; 31.19 ; BYN ; 0 ;  ;   ; 
32509 ; 01.07.2025 00:05 ; Расход ; НеЗадано ; 0 ; 1104 ; -1 ; 243 ; 847 ; 0.01 ; BYN ; 0 ;  ;   ; За какой-то неподвижный идеевский счет
32511 ; 01.07.2025 00:06 ; Доход ; НеЗадано ; 0 ; 829 ; -1 ; 696 ; 208 ; 0.02 ; USD ; 0 ;  ;   ; 
32533 ; 01.07.2025 00:07 ; Расход ; БанкСписал ; 0 ; 878 ; -1 ; 243 ; 847 ; 2.99 ; BYN ; 0 ;  ;   ; 
32655 ; 01.07.2025 00:08 ; Доход ; НеЗадано ; 0 ; 972 ; -1 ; 971 ; 208 ; 1.82 ; BYN ; 0 ;  ;   ; 
32508 ; 02.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 1090 ; 257 ; 4.09 ; BYN ; 0 ;  ;   ; солод, Глеб ходил
32510 ; 02.07.2025 00:02 ; Доход ; НеЗадано ; 0 ; 1091 ; -1 ; 443 ; 204 ; 3219.88 ; BYN ; 0 ;  ;   ; больничный не из голого оклада а из всех оплат за последние 6 месяцев (там премия была) поэтому больше
32520 ; 02.07.2025 00:03 ; Доход ; НеЗадано ; 0 ; 829 ; -1 ; 172 ; 204 ; 1130 ; USD ; 0 ;  ;   ; 
32512 ; 02.07.2025 00:04 ; Расход ; ПереводПоЕрип ; 0 ; 1091 ; -1 ; 725 ; 256 ; 300 ; BYN ; 0 ;  ;   ; 
32513 ; 02.07.2025 00:05 ; Перенос ; НеЗадано ; 0 ; 1091 ; 1114 ; -1 ; -1 ; 2920 ; BYN ; 0 ;  ;   ; не дает больше 1000 руб переводить, 3 транзакции
32514 ; 02.07.2025 00:06 ; Доход ; НеЗадано ; 0 ; 972 ; -1 ; 971 ; 701 ; 2.56 ; BYN ; 0 ;  ;   ; 
32515 ; 03.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 180 ; 257 ; 56 ; BYN ; 0 ;  ;   ; черешня, абрикосы
32517 ; 03.07.2025 00:02 ; Расход ; КартаТерминал ; 1 ; 878 ; -1 ; 824 ; 257 ; 122.57 ; BYN ; 0 ;  ;   ; 
32516 ; 03.07.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 878 ; -1 ; 824 ; 256 ; 36.63 ; BYN ; 0 ;  ;   ; 
32518 ; 03.07.2025 00:04 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 252 ; 257 ; 5.3 ; BYN ; 0 ;  ;   ; 
32519 ; 03.07.2025 00:05 ; Перенос ; НеЗадано ; 0 ; 1114 ; 1104 ; -1 ; -1 ; 400 ; BYN ; 0 ;  ;   ; 
32525 ; 05.07.2025 00:01 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 67.04 ; BYN ; 0 ;  ;   ; 
32524 ; 05.07.2025 00:02 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 2.88 ; BYN ; 0 ;  ;   ; 
32521 ; 07.07.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1114 ; -1 ; 249 ; 257 ; 91.38 ; BYN ; 0 ;  ;   ; Яна ходила
32523 ; 07.07.2025 00:02 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 59.79 ; BYN ; 0 ;  ;   ; 
32522 ; 07.07.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 7.3 ; BYN ; 0 ;  ;   ; 
32526 ; 07.07.2025 00:04 ; Доход ; НеЗадано ; 0 ; 1114 ; -1 ; 413 ; 701 ; 0.18 ; BYN ; 0 ;  ;   ; 
32527 ; 07.07.2025 00:05 ; Доход ; НеЗадано ; 0 ; 1104 ; -1 ; 243 ; 701 ; 22 ; BYN ; 0 ;  ;   ; 
32532 ; 07.07.2025 00:06 ; Доход ; НеЗадано ; 0 ; 878 ; -1 ; 243 ; 701 ; 14.7 ; BYN ; 0 ;  ;   ; 
32531 ; 08.07.2025 00:01 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 1090 ; 257 ; 48.07 ; BYN ; 0 ;  ;   ; Борис ходил
32530 ; 08.07.2025 00:02 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 1090 ; 256 ; 18.98 ; BYN ; 0 ;  ;   ; 
32657 ; 08.07.2025 00:03 ; Расход ; НеЗадано ; 0 ; 1103 ; -1 ; 971 ; 847 ; 1.35 ; USD ; 0 ;  ;   ; 
32536 ; 09.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 42.3 ; BYN ; 0 ;  ;   ; черешня, помидоры
32537 ; 09.07.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 60 ; BYN ; 0 ;  ;   ; клубника 4кг на варенье
32539 ; 09.07.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 87.45 ; BYN ; 0 ;  ;   ; 
32538 ; 09.07.2025 00:04 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 3.09 ; BYN ; 0 ;  ;   ; 
32541 ; 09.07.2025 00:06 ; Расход ; КартаТерминал ; 2 ; 1114 ; -1 ; 252 ; 362 ; 9.88 ; BYN ; 0 ;  ;   ; шурупы, болты, изолента
32540 ; 09.07.2025 00:07 ; Расход ; КартаТерминал ; 2 ; 1114 ; -1 ; 252 ; 257 ; 3.84 ; BYN ; 0 ;  ;   ; 
32547 ; 10.07.2025 00:01 ; Расход ; ПриложениеПродавца ; 0 ; 972 ; -1 ; 845 ; 256 ; 20.14 ; BYN ; 0 ;  ;   ; 
32548 ; 10.07.2025 00:02 ; Расход ; ПриложениеПродавца ; 0 ; 972 ; -1 ; 845 ; 256 ; 28.42 ; BYN ; 0 ;  ;   ; 
32542 ; 11.07.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1104 ; -1 ; 1090 ; 257 ; 57.06 ; BYN ; 0 ;  ;   ; Глеб ходил
32544 ; 11.07.2025 00:02 ; Расход ; КартаТерминал ; 1 ; 878 ; -1 ; 824 ; 257 ; 109.27 ; BYN ; 0 ;  ;   ; 
32543 ; 11.07.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 878 ; -1 ; 824 ; 256 ; 8.26 ; BYN ; 0 ;  ;   ; 
32545 ; 11.07.2025 00:04 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 268 ; 365 ; 64.6 ; BYN ; 0 ;  ;   ; 
32546 ; 11.07.2025 00:05 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 272 ; 718 ; 78 ; BYN ; 0 ;  ; 1066 ; 30 л ДтЕвро5 ()
32549 ; 12.07.2025 00:01 ; Перенос ; НеЗадано ; 0 ; 1114 ; 884 ; -1 ; -1 ; 520 ; BYN ; 0 ;  ;   ; 
32550 ; 12.07.2025 00:02 ; Перенос ; НеЗадано ; 0 ; 1114 ; 987 ; -1 ; -1 ; 520 ; BYN ; 0 ;  ;   ; 
32551 ; 12.07.2025 00:03 ; Расход ; БанкСписал ; 0 ; 987 ; -1 ; 477 ; 847 ; 0.12 ; BYN ; 0 ;  ;   ; не знаю кто и за что, пришлось добавлять чтобы оплатить Борису
32552 ; 12.07.2025 00:04 ; Перенос ; НеЗадано ; 0 ; 1114 ; 987 ; -1 ; -1 ; 5 ; BYN ; 0 ;  ;   ; 
32553 ; 12.07.2025 00:05 ; Расход ; ОплатаПоЕрип ; 0 ; 987 ; -1 ; 950 ; 951 ; 530 ; BYN ; 0 ;  ;   ; Борису, последн часть за вождение
32554 ; 12.07.2025 00:06 ; Расход ; ОплатаПоЕрип ; 0 ; 884 ; -1 ; 950 ; 951 ; 530 ; BYN ; 0 ;  ;   ; Глебу, последн часть за вождение
32558 ; 12.07.2025 00:07 ; Доход ; НеЗадано ; 0 ; 883 ; -1 ; 242 ; 208 ; 1001.06 ; BYN ; 0 ;  ;   ; 
32555 ; 13.07.2025 00:01 ; Перенос ; НеЗадано ; 0 ; 1114 ; 1104 ; -1 ; -1 ; 300 ; BYN ; 0 ;  ;   ; 
32556 ; 13.07.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 824 ; 257 ; 66.5 ; BYN ; 0 ;  ;   ; 
32557 ; 14.07.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1104 ; -1 ; 1090 ; 257 ; 42.13 ; BYN ; 0 ;  ;   ; Борис ходил
32568 ; 14.07.2025 00:02 ; Доход ; НеЗадано ; 0 ; 938 ; -1 ; 378 ; 208 ; 374.68 ; RUB ; 0 ;  ;   ; 
32569 ; 14.07.2025 00:03 ; Перенос ; НеЗадано ; 0 ; 938 ; 912 ; -1 ; -1 ; 82893.03 ; RUB ; 0 ;  ;   ; 
32559 ; 15.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 252 ; 256 ; 3 ; BYN ; 0 ;  ;   ; 
32560 ; 15.07.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 824 ; 257 ; 49.09 ; BYN ; 0 ;  ;   ; 
32631 ; 15.07.2025 00:03 ; Доход ; НеЗадано ; 0 ; 941 ; -1 ; 242 ; 208 ; 0.69 ; BYN ; 0 ;  ;   ; за весь срок
32677 ; 15.07.2025 00:04 ; Расход ; ПриложениеПродавца ; 0 ; 946 ; -1 ; 845 ; 256 ; 18.7 ; BYN ; 0 ;  ;   ; 2 лампочки в швейную машину/холодильник
32564 ; 17.07.2025 00:01 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 89.66 ; BYN ; 0 ;  ;   ; 
32563 ; 17.07.2025 00:02 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 1.4 ; BYN ; 0 ;  ;   ; 
32561 ; 19.07.2025 00:01 ; Перенос ; НеЗадано ; 0 ; 1114 ; 1104 ; -1 ; -1 ; 400 ; BYN ; 0 ;  ;   ; 
32562 ; 19.07.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 68.8 ; BYN ; 0 ;  ;   ; черешня, абрикосы
32565 ; 19.07.2025 00:03 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 824 ; 257 ; 86.17 ; BYN ; 0 ;  ;   ; 
32566 ; 19.07.2025 00:04 ; Расход ; КартаТерминал ; 0 ; 946 ; -1 ; 180 ; 256 ; 7 ; BYN ; 0 ;  ;   ; перчатки 2 пары
32567 ; 20.07.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1114 ; -1 ; 1090 ; 257 ; 65.86 ; BYN ; 0 ;  ;   ; Яна ходила
32570 ; 21.07.2025 00:01 ; Перенос ; НеЗадано ; 0 ; 912 ; 1100 ; -1 ; -1 ; 82893.03 ; RUB ; 0 ;  ;   ; 
32571 ; 21.07.2025 00:02 ; Перенос ; НеЗадано ; 0 ; 1114 ; 884 ; -1 ; -1 ; 220 ; BYN ; 0 ;  ;   ; 
32572 ; 21.07.2025 00:03 ; Расход ; ОплатаПоЕрип ; 0 ; 884 ; -1 ; 241 ; 285 ; 9.01 ; BYN ; 0 ;  ;   ; 
32573 ; 21.07.2025 00:04 ; Расход ; ОплатаПоЕрип ; 0 ; 884 ; -1 ; 266 ; 278 ; 135.57 ; BYN ; 0 ;  ;   ; 
32574 ; 21.07.2025 00:05 ; Расход ; ОплатаПоЕрип ; 0 ; 884 ; -1 ; 584 ; 282 ; 70 ; BYN ; 0 ;  ;   ; 
32575 ; 21.07.2025 00:06 ; Расход ; ОплатаПоЕрип ; 0 ; 884 ; -1 ; 600 ; 599 ; 3.68 ; BYN ; 0 ;  ;   ; 
32576 ; 21.07.2025 00:07 ; Расход ; ОплатаПоЕрип ; 0 ; 884 ; -1 ; 269 ; 519 ; 1.74 ; BYN ; 0 ;  ;   ; 
32577 ; 21.07.2025 00:08 ; Перенос ; НеЗадано ; 0 ; 1114 ; 947 ; -1 ; -1 ; 150 ; BYN ; 0 ;  ;   ; 
32578 ; 21.07.2025 00:09 ; Расход ; ОплатаПоЕрип ; 0 ; 947 ; -1 ; 267 ; 280 ; 17.03 ; BYN ; 0 ;  ;   ; 60 - 0 = 60 кВт
32579 ; 21.07.2025 00:10 ; Расход ; ОплатаПоЕрип ; 0 ; 947 ; -1 ; 268 ; 281 ; 1.1 ; BYN ; 0 ;  ;   ; 18 - 116 = 2 куб м
32580 ; 21.07.2025 00:11 ; Расход ; ОплатаПоЕрип ; 0 ; 947 ; -1 ; 267 ; 364 ; 53.44 ; BYN ; 0 ;  ;   ; 3130 - 2950 = 180 кВт
32581 ; 21.07.2025 00:12 ; Расход ; ОплатаПоЕрип ; 0 ; 947 ; -1 ; 270 ; 256 ; 5 ; BYN ; 0 ;  ;   ; Юлин
32582 ; 21.07.2025 00:13 ; Расход ; ОплатаПоЕрип ; 0 ; 947 ; -1 ; 270 ; 256 ; 5 ; BYN ; 0 ;  ;   ; мой
32583 ; 21.07.2025 00:14 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 17.3 ; BYN ; 0 ;  ;   ; помидоры, персики
32584 ; 21.07.2025 00:15 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 54.74 ; BYN ; 0 ;  ;   ; 
32585 ; 21.07.2025 00:16 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 272 ; 362 ; 37.5 ; BYN ; 0 ;  ;   ; Аи92 15 л
32586 ; 23.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 46.43 ; BYN ; 0 ;  ;   ; 
32587 ; 24.07.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1104 ; -1 ; 1090 ; 257 ; 33.36 ; BYN ; 0 ;  ;   ; Глеб ходил
32588 ; 25.07.2025 00:01 ; Доход ; НеЗадано ; 0 ; 1091 ; -1 ; 443 ; 1008 ; 296 ; BYN ; 0 ;  ;   ; 
32589 ; 25.07.2025 00:02 ; Доход ; НеЗадано ; 0 ; 829 ; -1 ; 172 ; 1008 ; 100 ; USD ; 0 ;  ;   ; 
32590 ; 25.07.2025 00:03 ; Перенос ; НеЗадано ; 0 ; 1091 ; 878 ; -1 ; -1 ; 296 ; BYN ; 0 ;  ;   ; 
32591 ; 25.07.2025 00:04 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 180 ; 257 ; 91 ; BYN ; 0 ;  ;   ; абрикосы по 15, купили абрикосов 2 кг по 7 мелких на джем, черешня по 23, нектарины по 8
32592 ; 25.07.2025 00:05 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 126.33 ; BYN ; 0 ;  ;   ; 
32593 ; 25.07.2025 00:06 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 255 ; 199 ; 4.94 ; BYN ; 0 ;  ;   ; 
32594 ; 25.07.2025 00:07 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 662 ; 256 ; 13.78 ; BYN ; 0 ;  ;   ; Борис ходил
32597 ; 25.07.2025 00:08 ; Расход ; ПриложениеПродавца ; 1 ; 1114 ; -1 ; 845 ; 256 ; 18.85 ; BYN ; 0 ;  ;   ; 
32596 ; 25.07.2025 00:09 ; Расход ; ПриложениеПродавца ; 1 ; 1114 ; -1 ; 845 ; 362 ; 9.74 ; BYN ; 0 ;  ;   ; циперметрин 250 100мл от ос
32598 ; 27.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 878 ; -1 ; 824 ; 257 ; 42.79 ; BYN ; 0 ;  ;   ; 
32599 ; 27.07.2025 00:02 ; Доход ; НеЗадано ; 0 ; 883 ; -1 ; 242 ; 208 ; 1008.44 ; BYN ; 0 ;  ;   ; 
32595 ; 28.07.2025 00:01 ; Расход ; ПереводПоЕрип ; 0 ; 1114 ; -1 ; 1090 ; 257 ; 69.63 ; BYN ; 0 ;  ;   ; Яна ходила
32600 ; 28.07.2025 00:02 ; Перенос ; НеЗадано ; 0 ; 883 ; 1114 ; -1 ; -1 ; 600 ; BYN ; 0 ;  ;   ; через карту АПБ
32602 ; 28.07.2025 00:03 ; Расход ; ПриложениеПродавца ; 1 ; 1114 ; -1 ; 845 ; 197 ; 37.33 ; BYN ; 0 ;  ;   ; Юля шорты
32601 ; 28.07.2025 00:04 ; Расход ; ПриложениеПродавца ; 1 ; 1114 ; -1 ; 845 ; 257 ; 49.11 ; BYN ; 0 ;  ;   ; протеин 1 кг
32603 ; 28.07.2025 00:05 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 252 ; 256 ; 2.38 ; BYN ; 0 ;  ;   ; 
32604 ; 29.07.2025 00:01 ; Доход ; НеЗадано ; 0 ; 1100 ; -1 ; 378 ; 208 ; 409.68 ; RUB ; 0 ;  ;   ; 
32605 ; 29.07.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 255 ; 355 ; 5.69 ; BYN ; 0 ;  ;   ; боро+
32607 ; 29.07.2025 00:03 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 257 ; 62.50 ; BYN ; 0 ;  ;   ; 
32606 ; 29.07.2025 00:04 ; Расход ; КартаТерминал ; 1 ; 1104 ; -1 ; 824 ; 256 ; 4.95 ; BYN ; 0 ;  ;   ; 
32608 ; 29.07.2025 00:05 ; Расход ; ПереводПоЕрип ; 0 ; 1104 ; -1 ; 1090 ; 257 ; 30.99 ; BYN ; 0 ;  ;   ; Глеб ходил
32609 ; 31.07.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 180 ; 257 ; 50 ; BYN ; 0 ;  ;   ; черешня, помидоры, огурцы
32610 ; 31.07.2025 00:02 ; Расход ; КартаТерминал ; 0 ; 1104 ; -1 ; 824 ; 257 ; 64.46 ; BYN ; 0 ;  ;   ; 
32611 ; 31.07.2025 00:03 ; Доход ; НеЗадано ; 0 ; 1114 ; -1 ; 413 ; 208 ; 2.29 ; BYN ; 0 ;  ;   ; 
32612 ; 31.07.2025 00:04 ; Доход ; НеЗадано ; 0 ; 879 ; -1 ; 339 ; 208 ; 15.16 ; USD ; 0 ;  ;   ; 
32613 ; 01.08.2025 00:01 ; Расход ; КартаТерминал ; 0 ; 1114 ; -1 ; 252 ; 257 ; 1.83 ; BYN ; 0 ;  ;   ; 
32639 ; 01.08.2025 00:02 ; Доход ; НеЗадано ; 0 ; 829 ; -1 ; 696 ; 208 ; 0.02 ; USD ; 0 ;  ;   ; 
32673 ; 01.08.2025 00:03 ; Расход ; НеЗадано ; 0 ; 878 ; -1 ; 243 ; 847 ; 2.99 ; BYN ; 0 ;  ;   ; 
32716 ; 01.08.2025 00:04 ; Доход ; НеЗадано ; 0 ; 947 ; -1 ; 246 ; 208 ; 0.06 ; BYN ; 0 ;  ;   ; 
32953 ; 01.08.2025 00:05 ; Доход ; НеЗадано ; 0 ; 946 ; -1 ; 246 ; 208 ; 0.11 ; BYN ; 0 ;  ;   ; 
32614 ; 02.08.2025 00:01 ; Перенос ; НеЗадано ; 0 ; 883 ; 783 ; -1 ; -1 ; 320 ; BYN ; 0 ;  ;   ; 
