31.12.2001 18:00:00 ; Перенос ; Для ввода стартовых остатков ; Мой кошелек ; 328 ; USD ; 0 ; USD ;   ; 
18.05.2017 5:20:00 ; Обмен ; БИБ Сберка Моцная ; БИБ Вал шкат USD ; 1100 ; BYN ; 588.87 ; USD ; БИБ ; 
18.05.2017 5:21:00 ; Перенос ; БИБ Вал шкат USD ; БИБ Активный 5/12/2016 - 30/11/2017 3% USD ; 3212 ; USD ; 0 ; USD ;   ; 
18.05.2017 5:22:00 ; Расход ; Юлин кошелек ;  ; 5 ; BYN ; 0 ; USD ; Школьное обучение | 192-я гимназия ; яна - брсм, подписка
19.05.2017 5:19:00 ; Перенос ; Мой кошелек ; БИБ Сберка Моцная ; 1700 ; BYN ; 0 ; USD ;   ; 
19.05.2017 5:20:00 ; Расход ; БИБ Сберка Моцная ;  ; 73.68 ; BYN ; 0 ; USD ; По жировке | ЖЭС ; 
19.05.2017 5:21:00 ; Расход ; БИБ Сберка Моцная ;  ; 5.83 ; BYN ; 0 ; USD ; Дом телефон | Белтелеком ; 
19.05.2017 5:22:00 ; Расход ; БИБ Сберка Моцная ;  ; 26.22 ; BYN ; 0 ; USD ; Электричество | Энергосбыт ; 220 кВт
19.05.2017 5:23:00 ; Расход ; БИБ Сберка Моцная ;  ; 2 ; BYN ; 0 ; USD ; Газ | Газовщики ; 7 куб м
19.05.2017 5:24:00 ; Расход ; БИБ Сберка Моцная ;  ; 20 ; BYN ; 0 ; USD ; Интернет | МТС ; 
19.05.2017 5:25:00 ; Расход ; БИБ Сберка Моцная ;  ; 5 ; BYN ; 0 ; USD ; Велком | Прочие расходы ; мой
19.05.2017 5:26:00 ; Расход ; БИБ Сберка Моцная ;  ; 5 ; BYN ; 0 ; USD ; Велком | Прочие расходы ; юля
19.05.2017 5:27:00 ; Расход ; БИБ Сберка Моцная ;  ; 38.95 ; BYN ; 0 ; USD ; Дача-Электричество | Энергосбыт ; 205 кВт
19.05.2017 5:28:00 ; Перенос ; БИБ Сберка Моцная ; БИБ Активный 24/12/2016 - 19/12/2017 12% BYN ; 1500 ; BYN ; 0 ; USD ;   ; 
19.05.2017 5:29:00 ; Перенос ; БИБ к Активному EUR ; БИБ Активный 5/12/2016 - 30/11/2017 3% EUR ; 226.52 ; EUR ; 0 ; USD ;   ; 
19.05.2017 5:30:00 ; Расход ; Юлин кошелек ;  ; 48.78 ; BYN ; 0 ; USD ; Лечение | Прочие услугодатели ; юля зубной
19.05.2017 5:31:00 ; Расход ; Юлин кошелек ;  ; 40.23 ; BYN ; 0 ; USD ; Простор | Прочие расходы ; гостинцы
19.05.2017 5:31:00 ; Расход ; Юлин кошелек ;  ; 7.81 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
19.05.2017 5:32:00 ; Расход ; Шкаф ;  ; 150 ; USD ; 0 ; USD ; Строительство дома | Прочие услугодатели ; кладка блоков
20.05.2017 5:33:00 ; Расход ; Шкаф ;  ; 50 ; USD ; 0 ; USD ; Подаркополучатели | Прочие расходы ; Оксана ДР
20.05.2017 5:34:00 ; Расход ; Мой кошелек ;  ; 5.5 ; BYN ; 0 ; USD ; Продукты в целом | Прочие услугодатели ; на стадионе попкорн, вода
21.05.2017 5:35:00 ; Перенос ; БИБ Активный 24/12/2016 - 19/12/2017 12% BYN ; БИБ Сберка Моцная ; 100 ; BYN ; 0 ; USD ;   ; 
21.05.2017 5:36:00 ; Расход ; БИБ Сберка Моцная ;  ; 76.95 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
21.05.2017 5:37:00 ; Расход ; БИБ Сберка Моцная ;  ; 1.9 ; BYN ; 0 ; USD ; Радзивиловский | Продукты в целом ; 
21.05.2017 5:38:00 ; Доход ; БГПБ На 2 года 21/03/2016 - 21/03/2018 byn ;  ; 112.52 ; BYN ; 0 ; USD ; БГПБ | Проценты по депозитам ; 
22.05.2017 5:38:00 ; Расход ; Мой кошелек ;  ; 15 ; BYN ; 0 ; USD ; На карманные расходы | Прочие расходы ; 
22.05.2017 5:39:00 ; Расход ; Мой кошелек ;  ; 0.89 ; BYN ; 0 ; USD ; Евроопт | Продукты в целом ; 
22.05.2017 5:40:00 ; Обмен ; БИБ Активный 5/12/2016 - 30/11/2017 3% USD ; БИБ Сберка Моцная ; 1002.34 ; USD ; 1858.34 ; BYN ; БИБ ; 
22.05.2017 5:41:00 ; Перенос ; БИБ Сберка Моцная ; БИБ Активный 24/12/2016 - 19/12/2017 12% BYN ; 1971.25 ; BYN ; 0 ; USD ;   ; 
22.05.2017 5:41:00 ; Расход ; Юлин кошелек ;  ; 51.7 ; BYN ; 0 ; USD ; Одежда | Прочие магазины ; шорты хлопцам, штаны юле
22.05.2017 5:42:00 ; Расход ; Юлин кошелек ;  ; 12.47 ; BYN ; 0 ; USD ; Простор | Одежда ; майки хлопцам
22.05.2017 5:42:00 ; Расход ; Юлин кошелек ;  ; 1.7 ; BYN ; 0 ; USD ; Простор | Одежда ; носки жен
22.05.2017 5:42:00 ; Расход ; Юлин кошелек ;  ; 10.64 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
22.05.2017 5:43:00 ; Расход ; ММБ EUR 6110007219 ;  ; 3 ; EUR ; 0 ; USD ; Прочие расходы | ММБ (Москва-Минск) ; плата за годовое обслуживание
22.05.2017 5:44:00 ; Расход ; ММБ USD 6000067549 ;  ; 3 ; USD ; 0 ; USD ; Прочие расходы | ММБ (Москва-Минск) ; плата за годовое обслуживание
22.05.2017 5:45:00 ; Расход ; ММБ белки 5000009668 ;  ; 6 ; BYN ; 0 ; USD ; Прочие расходы | ММБ (Москва-Минск) ; плата за годовое обслуживание
23.05.2017 5:43:00 ; Перенос ; БИБ Активный 24/12/2016 - 19/12/2017 12% BYN ; БИБ Сберка Моцная ; 3371.25 ; BYN ; 0 ; USD ;   ; 
23.05.2017 5:44:00 ; Перенос ; БИБ Сберка Моцная ; Мой кошелек ; 2400 ; BYN ; 0 ; USD ;   ; 
23.05.2017 5:45:00 ; Расход ; Мой кошелек ;  ; 2207 ; BYN ; 0 ; USD ; Строительство дома | Прочие услугодатели ; 14 поддонов 400х по 1,5 куба и 2 поддона 100х по 1,87 куба 2 рейса манипулятора
23.05.2017 5:46:00 ; Расход ; Мой кошелек ;  ; 110 ; BYN ; 0 ; USD ; Строительство дома | Прочие услугодатели ; машина ПГС Виктор 6 кубов
23.05.2017 5:47:00 ; Расход ; Юлин кошелек ;  ; 2 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
23.05.2017 5:48:00 ; Расход ; Юлин кошелек ;  ; 1.95 ; BYN ; 0 ; USD ; Прочие расходы | Прочие магазины ; 
23.05.2017 5:49:00 ; Расход ; Юлин кошелек ;  ; 7.7 ; BYN ; 0 ; USD ; Прочие харчевни | Продукты в целом ; 
23.05.2017 5:50:00 ; Расход ; Юлин кошелек ;  ; 1.2 ; BYN ; 0 ; USD ; Минсктранс | Прочие расходы ; 
23.05.2017 5:51:00 ; Расход ; Юлин кошелек ;  ; 4.69 ; BYN ; 0 ; USD ; Радзивиловский | Продукты в целом ; 
24.05.2017 5:52:00 ; Расход ; БИБ Сберка Моцная ;  ; 42.57 ; BYN ; 0 ; USD ; Авто топливо | АЗС ; Дт 33 л
24.05.2017 5:53:00 ; Расход ; БИБ Сберка Моцная ;  ; 7.21 ; BYN ; 0 ; USD ; Евроопт | Продукты в целом ; 
24.05.2017 5:54:00 ; Расход ; Юлин кошелек ;  ; 10.72 ; BYN ; 0 ; USD ; Прочие расходы | Белита ; 
24.05.2017 5:55:00 ; Расход ; Юлин кошелек ;  ; 9.38 ; BYN ; 0 ; USD ; Простор | Одежда ; майки хлопцам *2
24.05.2017 5:55:00 ; Расход ; Юлин кошелек ;  ; 4.32 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
24.05.2017 5:56:00 ; Расход ; Юлин кошелек ;  ; 1.01 ; BYN ; 0 ; USD ; Аптеки | Прочие расходы ; 
24.05.2017 5:57:00 ; Расход ; БИБ Сберка Моцная ;  ; 2.5 ; BYN ; 0 ; USD ; Велком | Прочие расходы ; глеб
25.05.2017 5:54:00 ; Расход ; БИБ Сберка Моцная ;  ; 1.69 ; BYN ; 0 ; USD ; Ома | Строительство дома ; стяжки пластиковые
25.05.2017 5:55:00 ; Расход ; Юлин кошелек ;  ; 4.74 ; BYN ; 0 ; USD ; Продукты в целом | Радзивиловский ; 
25.05.2017 5:56:00 ; Расход ; Юлин кошелек ;  ; 1.67 ; BYN ; 0 ; USD ; Продукты в целом | Радзивиловский ; 
25.05.2017 5:57:00 ; Расход ; Юлин кошелек ;  ; 35.54 ; BYN ; 0 ; USD ; Лечение | Прочие услугодатели ; юля зубной
26.05.2017 5:58:00 ; Расход ; БИБ Сберка Моцная ;  ; 37.32 ; BYN ; 0 ; USD ; Строительство дома | Ома ; цемент Д0 6 мешков по 25 кг
26.05.2017 5:59:00 ; Расход ; Шкаф ;  ; 300 ; USD ; 0 ; USD ; Строительство дома | Прочие услугодатели ; кладочнику
26.05.2017 6:00:00 ; Расход ; Юлин кошелек ;  ; 6.63 ; BYN ; 0 ; USD ; Белмаркет | Продукты в целом ; 
26.05.2017 6:00:00 ; Расход ; Мой кошелек ;  ; 14 ; BYN ; 0 ; USD ; Рынки | Продукты в целом ; в Петришках картошка
26.05.2017 6:01:00 ; Расход ; Юлин кошелек ;  ; 6.91 ; BYN ; 0 ; USD ; Продукты в целом | Прочие магазины ; 
26.05.2017 6:02:00 ; Перенос ; Мне должны ; Мой кошелек ; 5 ; BYN ; 0 ; USD ;   ; 
27.05.2017 6:02:00 ; Перенос ; БИБ Сберка Моцная ; Мой кошелек ; 200 ; BYN ; 0 ; USD ;   ; 
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 18.83 ; BYN ; 0 ; USD ; Рынки | Мясо ; 
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 34 ; BYN ; 0 ; USD ; Рынки | Мясо ; 
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 17.5 ; BYN ; 0 ; USD ; Рынки | Мясо ; 
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 11.31 ; BYN ; 0 ; USD ; Рынки | Продукты в целом ; сыр
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 5.1 ; BYN ; 0 ; USD ; Рынки | Продукты в целом ; яйца
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 6 ; BYN ; 0 ; USD ; Рынки | Прочие расходы ; туал бум
27.05.2017 6:03:00 ; Расход ; Мой кошелек ;  ; 12.3 ; BYN ; 0 ; USD ; Рынки | Продукты в целом ; овощи
27.05.2017 6:04:00 ; Расход ; Юлин кошелек ;  ; 14.06 ; BYN ; 0 ; USD ; Прочие расходы | Прочие магазины ; 
27.05.2017 6:05:00 ; Расход ; Юлин кошелек ;  ; 1.2 ; BYN ; 0 ; USD ; Минсктранс | Прочие расходы ; 
27.05.2017 6:06:00 ; Расход ; Мой кошелек ;  ; 14.76 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
27.05.2017 6:07:00 ; Перенос ; Юлин кошелек ; Мой кошелек ; 50 ; BYN ; 0 ; USD ;   ; 
28.05.2017 6:07:00 ; Расход ; БИБ Сберка Моцная ;  ; 3.11 ; BYN ; 0 ; USD ; Простор | Прочие расходы ; масленка
28.05.2017 6:07:00 ; Расход ; БИБ Сберка Моцная ;  ; 2.1 ; BYN ; 0 ; USD ; Простор | Прочие расходы ; зубочистки
28.05.2017 6:07:00 ; Расход ; БИБ Сберка Моцная ;  ; 0.9 ; BYN ; 0 ; USD ; Простор | Прочие расходы ; лопатка д торта
28.05.2017 6:07:00 ; Расход ; БИБ Сберка Моцная ;  ; 60 ; BYN ; 0 ; USD ; Простор | Прочие расходы ; на стол
28.05.2017 6:07:00 ; Расход ; БИБ Сберка Моцная ;  ; 40.72 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
28.05.2017 6:08:00 ; Доход ; Мой кошелек ;  ; 100 ; BYN ; 0 ; USD ; Родственники | Подарки ; ОК ДР
28.05.2017 6:09:00 ; Доход ; Шкаф ;  ; 100 ; USD ; 0 ; USD ; Родственники | Подарки ; Илья ДР
29.05.2017 6:10:00 ; Расход ; Мой кошелек ;  ; 14.6 ; BYN ; 0 ; USD ; На карманные расходы | Прочие расходы ; 
29.05.2017 6:11:00 ; Расход ; Мой кошелек ;  ; 250 ; BYN ; 0 ; USD ; Строительство дома | Прочие услугодатели ; аванс за балки
29.05.2017 6:12:00 ; Перенос ; Альфа-Банк счет в RUB Юля ; Юлин кошелек ; 4000 ; RUB ; 0 ; USD ;   ; 
29.05.2017 6:13:00 ; Обмен ; Юлин кошелек ; Юлин кошелек ; 4000 ; RUB ; 130.8 ; BYN ; Идея банк ; 
29.05.2017 6:14:00 ; Расход ; Юлин кошелек ;  ; 1.13 ; BYN ; 0 ; USD ; Белмаркет | Продукты в целом ; 
29.05.2017 6:15:00 ; Расход ; Юлин кошелек ;  ; 4.13 ; BYN ; 0 ; USD ; Прочие расходы | Прочие магазины ; кот корм
29.05.2017 6:16:00 ; Расход ; Юлин кошелек ;  ; 11.53 ; BYN ; 0 ; USD ; Прочие расходы | Прочие магазины ; кот прививка от лишая двойная
29.05.2017 6:17:00 ; Расход ; БИБ Сберка Моцная ;  ; 24 ; BYN ; 0 ; USD ; Прочие магазины | Строительство дома ; цемент 5 * 25 кг Д20 на Казинца
30.05.2017 6:17:00 ; Расход ; Юлин кошелек ;  ; 7.64 ; BYN ; 0 ; USD ; Прочие расходы | Прочие магазины ; мила
30.05.2017 6:18:00 ; Расход ; Юлин кошелек ;  ; 3.12 ; BYN ; 0 ; USD ; Радзивиловский | Продукты в целом ; 
30.05.2017 6:19:00 ; Расход ; БИБ Сберка Моцная ;  ; 7.11 ; BYN ; 0 ; USD ; Продукты в целом | Евроопт ; 
30.05.2017 6:20:00 ; Расход ; Мой кошелек ;  ; 9.11 ; BYN ; 0 ; USD ; Прочие расходы | На мероприятия ; на сладкий стол хлопцы
31.05.2017 6:21:00 ; Расход ; Шкаф ;  ; 300 ; USD ; 0 ; USD ; Прочие услугодатели | Строительство дома ; кладка блоков
31.05.2017 6:22:00 ; Расход ; Юлин кошелек ;  ; 10.8 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
31.05.2017 6:23:00 ; Доход ; БИБ Сберка Моцная ;  ; 1.03 ; BYN ; 0 ; USD ; БИБ | Проценты по депозитам ; 
31.05.2017 6:24:00 ; Доход ; БИБ Активный 24/12/2016 - 19/12/2017 12% BYN ;  ; 87.64 ; BYN ; 0 ; USD ; БИБ | Проценты по депозитам ; 
31.05.2017 6:25:00 ; Доход ; БИБ Активный 5/12/2016 - 30/11/2017 6,5% RUB ;  ; 25.8 ; RUB ; 0 ; USD ; БИБ | Проценты по депозитам ; 
31.05.2017 6:26:00 ; Доход ; БИБ Активный 5/12/2016 - 30/11/2017 3% USD ;  ; 280.72 ; USD ; 0 ; USD ; БИБ | Проценты по депозитам ; 
31.05.2017 6:27:00 ; Доход ; БИБ Активный 5/12/2016 - 30/11/2017 3% EUR ;  ; 0.43 ; EUR ; 0 ; USD ; БИБ | Проценты по депозитам ; 
31.05.2017 6:28:00 ; Доход ; БГПБ Сберка USD ;  ; 0.04 ; USD ; 0 ; USD ; Проценты по депозитам | БГПБ ; за 2 мес
31.05.2017 6:29:00 ; Доход ; ММБ белки 5000009668 ;  ; 1.38 ; BYN ; 0 ; USD ; Проценты по депозитам | ММБ (Москва-Минск) ; %% по всем бел вкладам
31.05.2017 6:30:00 ; Доход ; ММБ USD 6000067549 ;  ; 0.2 ; USD ; 0 ; USD ; Проценты по депозитам | ММБ (Москва-Минск) ; %% по дол вкладам
01.06.2017 6:28:00 ; Обмен ; БИБ Активный 5/12/2016 - 30/11/2017 3% USD ; БИБ Сберка Моцная ; 970.72 ; USD ; 1808.45 ; BYN ; БИБ ; 
01.06.2017 6:29:00 ; Перенос ; БИБ Сберка Моцная ; БИБ Активный 24/12/2016 - 19/12/2017 12% BYN ; 2200 ; BYN ; 0 ; USD ;   ; 
01.06.2017 6:30:00 ; Расход ; БИБ Сберка Моцная ;  ; 53.9 ; BYN ; 0 ; USD ; Прочие магазины | Одежда ; шорты мне
01.06.2017 6:31:00 ; Расход ; БИБ Сберка Моцная ;  ; 24.9 ; BYN ; 0 ; USD ; Прочие магазины | Одежда ; шорты глеб
01.06.2017 6:32:00 ; Расход ; БИБ Сберка Моцная ;  ; 14.99 ; BYN ; 0 ; USD ; Прочие магазины | Одежда ; майка мне
01.06.2017 6:33:00 ; Расход ; Юлин кошелек ;  ; 5 ; BYN ; 0 ; USD ; Простор | Прочие расходы ; шарики тен
01.06.2017 6:33:00 ; Расход ; Юлин кошелек ;  ; 6.88 ; BYN ; 0 ; USD ; Простор | Продукты в целом ; 
01.06.2017 6:34:00 ; Расход ; Юлин кошелек ;  ; 2.4 ; BYN ; 0 ; USD ; Минсктранс | Прочие расходы ; 
01.06.2017 6:35:00 ; Доход ; БГПБ Online2.2 7 мес 1/11/2016 - 1/06/2017 4% ;  ; 1.02 ; USD ; 0 ; USD ; БГПБ | Проценты по депозитам ; 
01.06.2017 6:36:00 ; Перенос ; БГПБ Online2.2 7 мес 1/11/2016 - 1/06/2017 4% ; БГПБ Сберка USD ; 51.02 ; USD ; 0 ; USD ;   ; 
02.06.2017 6:34:00 ; Расход ; Юлин кошелек ;  ; 26.48 ; BYN ; 0 ; USD ; Простор | Одежда ; 
